,TOTAL,WHITE,BLACK,AK_NH,ASIAN_NH,PI_NH,OTHER_NH,MIX_NH,HISP_ALL,WHITE_H,BLACK_H,AK_H,ASIAN_H,PI_H,OTHER_H,MIX_H,NAME,county,state,tract,county_map,AK,API,OTHER_MIX,HISP,AK_PER,API_PER,BLACK_PER,HISP_PER,OTHER_MIX_PER,WHITE_PER,MAX_ETH_PER,MAX_ETH,Above 70,Above 80,Above 90
111,4966.0,35.0,4792.0,0.0,1.0,0.0,0.0,31.0,107.0,0.0,0.0,0.0,0.0,0.0,77.0,30.0,"Census Tract 112, Philadelphia County, Pennsylvania",101,42,011200,"Philadelphia County, Pennsylvania",0.0,1.0,31.0,107.0,0.0,0.0002013693113169553,0.9649617398308498,0.021546516310914216,0.006242448650825614,0.007047925896093436,0.9649617398308498,BLACK_PER,1,1,1
112,2744.0,0.0,2736.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 113, Philadelphia County, Pennsylvania",101,42,011300,"Philadelphia County, Pennsylvania",0.0,0.0,8.0,0.0,0.0,0.0,0.9970845481049563,0.0,0.0029154518950437317,0.0,0.9970845481049563,BLACK_PER,1,1,1
113,7219.0,77.0,7010.0,0.0,0.0,0.0,0.0,0.0,132.0,6.0,51.0,0.0,0.0,21.0,33.0,21.0,"Census Tract 114, Philadelphia County, Pennsylvania",101,42,011400,"Philadelphia County, Pennsylvania",0.0,21.0,0.0,111.0,0.0,0.002908990164842776,0.9710486216927552,0.015376090871311816,0.0,0.010666297271090178,0.9710486216927552,BLACK_PER,1,1,1
114,4766.0,236.0,4287.0,0.0,0.0,0.0,30.0,73.0,140.0,16.0,124.0,0.0,0.0,0.0,0.0,0.0,"Census Tract 115, Philadelphia County, Pennsylvania",101,42,011500,"Philadelphia County, Pennsylvania",0.0,0.0,103.0,140.0,0.0,0.0,0.8994964330675619,0.029374737725556023,0.02161141418380193,0.04951741502308015,0.8994964330675619,BLACK_PER,1,1,0
115,1899.0,957.0,659.0,0.0,191.0,0.0,0.0,33.0,59.0,25.0,16.0,0.0,0.0,0.0,15.0,3.0,"Census Tract 117, Philadelphia County, Pennsylvania",101,42,011700,"Philadelphia County, Pennsylvania",0.0,191.0,33.0,59.0,0.0,0.10057925223802001,0.34702474986835175,0.031068983675618746,0.017377567140600316,0.5039494470774092,0.5039494470774092,WHITE_PER,0,0,0
116,5856.0,70.0,5355.0,0.0,23.0,0.0,0.0,148.0,260.0,0.0,151.0,0.0,0.0,0.0,109.0,0.0,"Census Tract 118, Philadelphia County, Pennsylvania",101,42,011800,"Philadelphia County, Pennsylvania",0.0,23.0,148.0,260.0,0.0,0.003927595628415301,0.9144467213114754,0.04439890710382514,0.025273224043715847,0.011953551912568305,0.9144467213114754,BLACK_PER,1,1,1
117,4738.0,45.0,4418.0,0.0,110.0,0.0,67.0,94.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,"Census Tract 119, Philadelphia County, Pennsylvania",101,42,011900,"Philadelphia County, Pennsylvania",0.0,110.0,161.0,4.0,0.0,0.02321654706627269,0.932460953989025,0.0008442380751371887,0.03398058252427184,0.009497678345293373,0.932460953989025,BLACK_PER,1,1,1
118,1749.0,623.0,902.0,0.0,102.0,0.0,0.0,25.0,97.0,72.0,6.0,0.0,0.0,0.0,6.0,13.0,"Census Tract 120, Philadelphia County, Pennsylvania",101,42,012000,"Philadelphia County, Pennsylvania",0.0,102.0,25.0,97.0,0.0,0.058319039451114926,0.5157232704402516,0.05546026300743282,0.01429388221841052,0.35620354488279016,0.5157232704402516,BLACK_PER,0,0,0
119,2933.0,560.0,1972.0,0.0,160.0,0.0,0.0,83.0,158.0,28.0,91.0,0.0,0.0,28.0,11.0,0.0,"Census Tract 121, Philadelphia County, Pennsylvania",101,42,012100,"Philadelphia County, Pennsylvania",0.0,188.0,83.0,130.0,0.0,0.0640981929764746,0.6723491305830208,0.04432321854756222,0.028298670303443574,0.1909307875894988,0.6723491305830208,BLACK_PER,0,0,0
120,3077.0,1046.0,1206.0,146.0,537.0,0.0,0.0,54.0,88.0,38.0,0.0,0.0,0.0,0.0,50.0,0.0,"Census Tract 122.01, Philadelphia County, Pennsylvania",101,42,012201,"Philadelphia County, Pennsylvania",146.0,537.0,54.0,88.0,0.047448813779655506,0.1745206369840754,0.3919402014949626,0.028599285017874555,0.017549561260968474,0.33994150146246344,0.3919402014949626,BLACK_PER,0,0,0
121,643.0,295.0,81.0,66.0,116.0,0.0,27.0,31.0,27.0,17.0,0.0,0.0,0.0,0.0,7.0,3.0,"Census Tract 122.03, Philadelphia County, Pennsylvania",101,42,012203,"Philadelphia County, Pennsylvania",66.0,116.0,58.0,27.0,0.1026438569206843,0.18040435458786935,0.12597200622083982,0.041990668740279936,0.09020217729393468,0.45878693623639194,0.45878693623639194,WHITE_PER,0,0,0
122,3753.0,733.0,2699.0,18.0,173.0,0.0,0.0,31.0,99.0,12.0,36.0,0.0,0.0,0.0,51.0,0.0,"Census Tract 122.04, Philadelphia County, Pennsylvania",101,42,012204,"Philadelphia County, Pennsylvania",18.0,173.0,31.0,99.0,0.004796163069544364,0.046096456168398615,0.7191580069277911,0.026378896882494004,0.00826005861977085,0.19531041833200108,0.7191580069277911,BLACK_PER,1,0,0
123,5191.0,3776.0,546.0,40.0,605.0,0.0,0.0,11.0,213.0,171.0,15.0,0.0,0.0,0.0,8.0,19.0,"Census Tract 125, Philadelphia County, Pennsylvania",101,42,012500,"Philadelphia County, Pennsylvania",40.0,605.0,11.0,213.0,0.0077056443845116545,0.11654787131573878,0.1051820458485841,0.04103255634752456,0.002119052205740705,0.7274128298979002,0.7274128298979002,WHITE_PER,1,0,0
124,1710.0,318.0,1172.0,0.0,90.0,0.0,0.0,93.0,37.0,5.0,19.0,0.0,0.0,0.0,6.0,7.0,"Census Tract 131, Philadelphia County, Pennsylvania",101,42,013100,"Philadelphia County, Pennsylvania",0.0,90.0,93.0,37.0,0.0,0.05263157894736842,0.6853801169590643,0.021637426900584796,0.054385964912280704,0.18596491228070175,0.6853801169590643,BLACK_PER,0,0,0
125,2757.0,534.0,1747.0,42.0,129.0,0.0,0.0,32.0,273.0,137.0,86.0,0.0,0.0,0.0,27.0,23.0,"Census Tract 132, Philadelphia County, Pennsylvania",101,42,013200,"Philadelphia County, Pennsylvania",42.0,129.0,32.0,273.0,0.015233949945593036,0.046789989118607184,0.6336597751178817,0.09902067464635474,0.011606819006166122,0.19368879216539717,0.6336597751178817,BLACK_PER,0,0,0
126,3763.0,1446.0,1706.0,0.0,247.0,0.0,0.0,88.0,276.0,70.0,0.0,0.0,0.0,0.0,206.0,0.0,"Census Tract 133, Philadelphia County, Pennsylvania",101,42,013300,"Philadelphia County, Pennsylvania",0.0,247.0,88.0,276.0,0.0,0.06563911772521924,0.45336167951102846,0.07334573478607494,0.023385596598458677,0.3842678713792187,0.45336167951102846,BLACK_PER,0,0,0
127,2327.0,2093.0,97.0,0.0,74.0,0.0,0.0,0.0,63.0,37.0,0.0,0.0,0.0,0.0,26.0,0.0,"Census Tract 134.01, Philadelphia County, Pennsylvania",101,42,013401,"Philadelphia County, Pennsylvania",0.0,74.0,0.0,63.0,0.0,0.03180060163300387,0.041684572410829394,0.027073485174043833,0.0,0.8994413407821229,0.8994413407821229,WHITE_PER,1,1,0
128,2786.0,2051.0,133.0,0.0,128.0,0.0,0.0,65.0,409.0,333.0,25.0,0.0,0.0,0.0,38.0,13.0,"Census Tract 134.02, Philadelphia County, Pennsylvania",101,42,013402,"Philadelphia County, Pennsylvania",0.0,128.0,65.0,409.0,0.0,0.04594400574300072,0.04773869346733668,0.14680545585068197,0.023330940416367553,0.7361809045226131,0.7361809045226131,WHITE_PER,1,0,0
